-99,13,20,19 
-99,13,34,10 
-99,13,48,10 
-99,13,62,10 
-99,13,76,10 
-99,13,90,10 
-99,20,27,20 
-99,20,34,12 
-99,20,41,11 
-99,20,48,9 
-99,20,55,8 
-99,20,62,9 
-99,20,69,8 
-99,20,76,12 
-99,20,83,11 
-99,20,90,9 
-99,20,97,11 
-99,27,34,19 
-99,27,62,10 
-99,27,76,10 
-99,34,41,20 
-99,34,48,12 
-99,34,55,11 
-99,34,62,9 
-99,34,69,11 
-99,34,76,12 
-99,34,83,8 
-99,34,90,9 
-99,34,97,14 
-99,41,48,22 
-99,41,62,10 
-99,41,90,10 
-99,48,55,23 
-99,48,62,15 
-99,48,76,12 
-99,48,83,11 
-99,55,62,25 
-99,55,76,13 
-99,55,90,10 
-99,62,69,26 
-99,62,76,15 
-99,62,83,11 
-99,62,90,12 
-99,62,97,11 
-99,69,76,25 
-99,76,83,26 
-99,76,90,15 
-99,76,97,14 
-99,83,90,28 
-99,90,97,29 
-91,-98,-98,3 
-91,-91,-98,1 
-84,-91,-98,2 
-77,-91,-98,4 
-70,-91,-98,5 
-63,-91,-98,7 
-56,-91,-98,8 
-49,-91,-98,7 
-42,-91,-98,8 
-35,-91,-98,10 
-28,-91,-98,11 
-21,-91,-98,13 
-14,-91,-98,14 
-7,-91,-98,13 
-91,-98,0,15 
-91,-98,7,17 
-91,-98,14,18 
-91,-98,21,17 
-91,-98,28,18 
-91,-98,35,20 
-91,-98,42,21 
-91,-98,49,23 
-91,-98,56,24 
-91,-98,63,23 
-91,-98,70,24 
-91,-98,77,26 
-91,-98,84,27 
-91,-98,91,29 
-91,-98,98,30 
-77,-84,-98,3 
-63,-84,-98,6 
-49,-84,-98,6 
-35,-84,-98,6 
-21,-84,-98,9 
-7,-84,-98,9 
-84,-98,7,10 
-84,-98,21,10 
-84,-98,35,13 
-84,-98,49,13 
-84,-98,63,13 
-84,-98,77,16 
-84,-98,91,16 
-70,-77,-98,5 
-63,-77,-98,4 
-49,-77,-98,7 
-42,-77,-98,5 
-28,-77,-98,8 
-21,-77,-98,7 
-7,-77,-98,7 
-77,-98,0,9 
-77,-98,14,9 
-77,-98,21,8 
-77,-98,35,11 
-77,-98,42,9 
-77,-98,56,12 
-77,-98,63,11 
-77,-98,77,11 
-77,-98,84,12 
-77,-98,98,12 
-63,-70,-98,6 
-49,-70,-98,6 
-35,-70,-98,6 
-21,-70,-98,6 
-7,-70,-98,9 
-70,-98,7,7 
-70,-98,21,10 
-70,-98,35,10 
-70,-98,49,10 
-70,-98,63,10 
-70,-98,77,10 
-70,-98,91,10 
-56,-63,-98,8 
-49,-63,-98,7 
-42,-63,-98,5 
-35,-63,-98,7 
-21,-63,-98,7 
-14,-63,-98,8 
-63,-7,-98,7 
-63,-98,0,9 
-63,-98,14,9 
-63,-98,21,8 
-63,-98,28,9 
-63,-98,35,8 
-63,-98,49,11 
-63,-98,56,9 
-63,-98,63,8 
-63,-98,70,9 
-63,-98,84,12 
-63,-98,91,11 
-63,-98,98,9 
-49,-56,-98,9 
-21,-56,-98,9 
-56,-7,-98,8 
-56,-98,21,10 
-56,-98,35,10 
-56,-98,63,10 
-56,-98,77,10 
-42,-49,-98,8 
-35,-49,-98,7 
-28,-49,-98,8 
-21,-49,-98,7 
-14,-49,-98,8 
-49,-7,-98,10 
-49,-98,7,11 
-49,-98,14,9 
-49,-98,21,8 
-49,-98,28,9 
-49,-98,35,8 
-49,-98,42,9 
-49,-98,56,12 
-49,-98,63,8 
-49,-98,70,9 
-49,-98,77,8 
-49,-98,84,9 
-49,-98,91,11 
-35,-42,-98,9 
-21,-42,-98,6 
-42,-7,-98,8 
-42,-98,7,10 
-42,-98,21,10 
-42,-98,35,7 
-42,-98,49,7 
-42,-98,63,10 
-42,-98,77,13 
-42,-98,91,10 
-28,-35,-98,11 
-21,-35,-98,7 
-35,-7,-98,7 
-35,-98,0,9 
-35,-98,14,9 
-35,-98,21,11 
-35,-98,35,11 
-35,-98,42,9 
-35,-98,56,9 
-35,-98,63,8 
-35,-98,77,8 
-35,-98,84,12 
-35,-98,98,12 
-21,-28,-98,12 
-28,-7,-98,8 
-28,-98,21,7 
-28,-98,35,13 
-28,-98,49,13 
-28,-98,63,10 
-28,-98,91,10 
-14,-21,-98,14 
-21,-7,-98,10 
-21,-98,0,9 
-21,-98,7,8 
-21,-98,14,9 
-21,-98,21,8 
-21,-98,28,9 
-21,-98,35,8 
-21,-98,42,9 
-21,-98,49,14 
-21,-98,63,14 
-21,-98,70,9 
-21,-98,77,8 
-21,-98,84,9 
-21,-98,91,11 
-21,-98,98,9 
-14,-7,-98,14 
-14,-98,21,7 
-14,-98,35,7 
-14,-98,63,13 
-14,-98,77,16 
-7,-98,0,15 
-7,-98,7,11 
-7,-98,14,9 
-7,-98,21,8 
-7,-98,28,9 
-7,-98,35,11 
-7,-98,42,9 
-7,-98,49,8 
-7,-98,56,9 
-7,-98,63,8 
-7,-98,70,9 
-7,-98,77,14 
-7,-98,91,17 
-7,-98,98,12 
-98,0,7,16 
-98,0,21,10 
-98,0,35,10 
-98,0,63,10 
-98,0,77,10 
-98,0,91,16 
-98,14,7,16 
-98,21,7,12 
-98,35,7,9 
-98,56,7,10 
-98,63,7,12 
-98,7,84,8 
-98,7,98,11 
-98,14,21,19 
-98,14,35,10 
-98,14,49,10 
-98,14,63,10 
-98,14,77,10 
-98,14,91,10 
-98,21,28,20 
-98,21,35,12 
-98,21,42,11 
-98,21,49,9 
-98,21,56,8 
-98,21,63,9 
-98,21,70,8 
-98,21,77,12 
-98,21,84,11 
-98,21,98,11 
-98,28,35,19 
-98,28,63,10 
-98,28,77,10 
-98,35,42,20 
-98,35,49,12 
-98,35,56,11 
-98,35,63,9 
-98,35,70,11 
-98,35,84,8 
-98,35,91,9 
-98,35,98,14 
-98,42,49,22 
-98,42,63,10 
-98,42,91,10 
-98,49,56,23 
-98,49,77,12 
-98,49,84,11 
-98,56,63,25 
-98,56,77,13 
-98,56,91,10 
-98,63,70,26 
-98,63,77,15 
-98,63,84,11 
-98,63,91,12 
-98,63,98,11 
-98,70,77,25 
-98,77,84,26 
-98,77,91,15 
-98,77,98,14 
-98,84,91,28 
-98,91,98,29 
-90,-97,-97,3 
-90,-90,-97,1 
-83,-90,-97,2 
-76,-90,-97,4 
-69,-90,-97,5 
-62,-90,-97,7 
-55,-90,-97,8 
-48,-90,-97,7 
-41,-90,-97,8 
-34,-90,-97,10 
-27,-90,-97,11 
-20,-90,-97,13 
-13,-90,-97,14 
-6,-90,-97,13 
-90,-97,1,15 
-90,-97,8,17 
-90,-97,15,18 
-90,-97,22,17 
-90,-97,29,18 
-90,-97,36,20 
-90,-97,43,21 
-90,-97,50,23 
-90,-97,57,24 
-90,-97,64,23 
-90,-97,71,24 
-90,-97,78,26 
-90,-97,85,27 
-90,-97,92,29 
-90,-97,99,30 
-76,-83,-97,3 
-62,-83,-97,6 
-48,-83,-97,6 
-34,-83,-97,6 
-20,-83,-97,9 
-6,-83,-97,9 
-83,-97,8,10 
-83,-97,22,10 
-83,-97,36,13 
-83,-97,50,13 
-83,-97,64,13 
-83,-97,78,16 
-83,-97,92,16 
-69,-76,-97,5 
-62,-76,-97,4 
-48,-76,-97,7 
-41,-76,-97,5 
-27,-76,-97,8 
-20,-76,-97,7 
-6,-76,-97,7 
-76,-97,1,9 
-76,-97,15,9 
-76,-97,22,8 
-76,-97,36,11 
-76,-97,43,9 
-76,-97,57,12 
-76,-97,64,11 
-76,-97,78,11 
-76,-97,85,12 
-76,-97,99,12 
-62,-69,-97,6 
-48,-69,-97,6 
-34,-69,-97,6 
-20,-69,-97,6 
-6,-69,-97,9 
-69,-97,8,7 
-69,-97,22,10 
-69,-97,36,10 
-69,-97,50,10 
-69,-97,64,10 
-69,-97,78,10 
-69,-97,92,10 
-55,-62,-97,8 
-48,-62,-97,7 
-41,-62,-97,5 
-34,-62,-97,7 
-20,-62,-97,7 
-13,-62,-97,8 
-6,-62,-97,7 
-62,-97,1,9 
-62,-97,15,9 
-62,-97,22,8 
-62,-97,29,9 
-62,-97,36,8 
-62,-97,50,11 
-62,-97,57,9 
-62,-97,64,8 
-62,-97,71,9 
-62,-97,85,12 
-62,-97,92,11 
-62,-97,99,9 
-48,-55,-97,9 
-20,-55,-97,9 
-55,-6,-97,8 
-55,-97,22,10 
-55,-97,36,10 
-55,-97,64,10 
-55,-97,78,10 
-41,-48,-97,8 
-34,-48,-97,7 
-27,-48,-97,8 
-20,-48,-97,7 
-13,-48,-97,8 
-48,-6,-97,10 
-48,-97,8,11 
-48,-97,15,9 
-48,-97,22,8 
-48,-97,29,9 
-48,-97,36,8 
-48,-97,43,9 
-48,-97,57,12 
-48,-97,64,8 
-48,-97,71,9 
-48,-97,78,8 
-48,-97,85,9 
-48,-97,92,11 
-34,-41,-97,9 
-20,-41,-97,6 
-41,-6,-97,8 
-41,-97,8,10 
-41,-97,22,10 
-41,-97,36,7 
-41,-97,50,7 
-41,-97,64,10 
-41,-97,78,13 
-41,-97,92,10 
-27,-34,-97,11 
-20,-34,-97,7 
-34,-6,-97,7 
-34,-97,1,9 
-34,-97,15,9 
-34,-97,22,11 
-34,-97,36,11 
-34,-97,43,9 
-34,-97,57,9 
-34,-97,64,8 
-34,-97,78,8 
-34,-97,85,12 
-34,-97,99,12 
-20,-27,-97,12 
-27,-6,-97,8 
-27,-97,22,7 
-27,-97,36,13 
-27,-97,50,13 
-27,-97,64,10 
-27,-97,92,10 
-13,-20,-97,14 
-20,-6,-97,10 
-20,-97,1,9 
-20,-97,8,8 
-20,-97,15,9 
-20,-97,22,8 
-20,-97,29,9 
-20,-97,36,8 
-20,-97,43,9 
-20,-97,50,14 
-20,-97,64,14 
-20,-97,71,9 
-20,-97,78,8 
-20,-97,85,9 
-20,-97,92,11 
-20,-97,99,9 
-13,-6,-97,14 
-13,-97,22,7 
-13,-97,36,7 
-13,-97,64,13 
-13,-97,78,16 
-6,-97,1,15 
-6,-97,8,11 
-6,-97,15,9 
-6,-97,22,8 
-6,-97,29,9 
-6,-97,36,11 
-6,-97,43,9 
-6,-97,50,8 
-6,-97,57,9 
-6,-97,64,8 
-6,-97,71,9 
-6,-97,78,14 
-6,-97,92,17 
-6,-97,99,12 
-97,1,8,16 
-97,1,22,10 
-97,1,36,10 
-97,1,64,10 
-97,1,78,10 
-97,1,92,16 
-97,15,8,16 
-97,22,8,12 
-97,36,8,9 
-97,57,8,10 
-97,64,8,12 
-97,8,85,8 
-97,8,99,11 
-97,15,22,19 
-97,15,36,10 
-97,15,50,10 
-97,15,64,10 
-97,15,78,10 
-97,15,92,10 
-97,22,29,20 
-97,22,36,12 
-97,22,43,11 
-97,22,50,9 
-97,22,57,8 
-97,22,64,9 
-97,22,71,8 
-97,22,78,12 
-97,22,85,11 
-97,22,92,9 
-97,22,99,11 
-97,29,36,19 
-97,29,64,10 
-97,29,78,10 
-97,36,43,20 
-97,36,50,12 
-97,36,57,11 
-97,36,64,9 
-97,36,71,11 
-97,36,78,12 
-97,36,85,8 
-97,36,92,9 
-97,36,99,14 
-97,43,50,22 
-97,43,64,10 
-97,43,92,10 
-97,50,57,23 
-97,50,64,15 
-97,50,78,12 
-97,50,85,11 
-97,57,64,25 
-97,57,78,13 
-97,57,92,10 
-97,64,71,26 
-97,64,78,15 
-97,64,85,11 
-97,64,92,12 
-97,64,99,11 
-97,71,78,25 
-97,78,85,26 
-97,78,92,15 
-97,78,99,14 
-97,85,92,28 
-97,92,99,29 
-89,-96,-96,3 
-89,-89,-96,1 
-82,-89,-96,2 
-75,-89,-96,4 
-68,-89,-96,5 
-61,-89,-96,7 
-54,-89,-96,8 
-47,-89,-96,7 
-40,-89,-96,8 
-33,-89,-96,10 
-26,-89,-96,11 
-19,-89,-96,13 
-12,-89,-96,14 
-5,-89,-96,13 
-89,-96,2,15 
-89,-96,9,17 
-89,-96,16,18 
-89,-96,23,17 
-89,-96,30,18 
-89,-96,37,20 
-89,-96,44,21 
-89,-96,51,23 
-89,-96,58,24 
-89,-96,65,23 
-89,-96,72,24 
-89,-96,79,26 
-89,-96,86,27 
-89,-96,93,29 
-75,-82,-96,3 
-61,-82,-96,6 
-47,-82,-96,6 
-33,-82,-96,6 
-19,-82,-96,9 
-5,-82,-96,9 
-82,-96,9,10 
-82,-96,23,10 
-82,-96,37,13 
-82,-96,51,13 
-82,-96,65,13 
-82,-96,79,16 
-82,-96,93,16 
-68,-75,-96,5 
-61,-75,-96,4 
-47,-75,-96,7 
-40,-75,-96,5 
-26,-75,-96,8 
-19,-75,-96,7 
-5,-75,-96,7 
-75,-96,2,9 
-75,-96,16,9 
-75,-96,23,8 
-75,-96,37,11 
-75,-96,44,9 
-75,-96,58,12 
-75,-96,65,11 
-75,-96,79,11 
-75,-96,86,12 
-61,-68,-96,6 
-47,-68,-96,6 
-33,-68,-96,6 
-19,-68,-96,6 
-5,-68,-96,9 
-68,-96,9,7 
-68,-96,23,10 
-68,-96,37,10 
-68,-96,51,10 
-68,-96,65,10 
-68,-96,79,10 
-68,-96,93,10 
-54,-61,-96,8 
-47,-61,-96,7 
-40,-61,-96,5 
-33,-61,-96,7 
-19,-61,-96,7 
-12,-61,-96,8 
-5,-61,-96,7 
-61,-96,2,9 
-61,-96,16,9 
-61,-96,23,8 
-61,-96,30,9 
-61,-96,37,8 
-61,-96,51,11 
-61,-96,58,9 
-61,-96,65,8 
-61,-96,72,9 
-61,-96,86,12 
-61,-96,93,11 
-47,-54,-96,9 
-19,-54,-96,9 
-5,-54,-96,9 
-54,-96,23,10 
-54,-96,37,10 
-54,-96,65,10 
-54,-96,79,10 
-40,-47,-96,8 
-33,-47,-96,7 
-26,-47,-96,8 
-19,-47,-96,7 
-12,-47,-96,8 
-47,-5,-96,10 
-47,-96,9,11 
-47,-96,16,9 
-47,-96,23,8 
-47,-96,30,9 
-47,-96,37,8 
-47,-96,44,9 
-47,-96,58,12 
-47,-96,65,8 
-47,-96,72,9 
-47,-96,79,8 
-47,-96,86,9 
-47,-96,93,11 
-33,-40,-96,9 
-19,-40,-96,6 
-40,-5,-96,8 
-40,-96,9,10 
-40,-96,23,10 
-40,-96,37,7 
-40,-96,51,7 
-40,-96,65,10 
-40,-96,79,13 
-40,-96,93,10 
-26,-33,-96,11 
-19,-33,-96,7 
-33,-5,-96,7 
-33,-96,2,9 
-33,-96,16,9 
-33,-96,23,11 
-33,-96,37,11 
-33,-96,44,9 
-33,-96,58,9 
-33,-96,65,8 
-33,-96,79,8 
-33,-96,86,12 
-19,-26,-96,12 
-26,-5,-96,8 
-26,-96,23,7 
-26,-96,37,13 
-26,-96,51,13 
-26,-96,65,10 
-26,-96,93,10 
-12,-19,-96,14 
-19,-5,-96,10 
-19,-96,2,9 
-19,-96,9,8 
-19,-96,16,9 
-19,-96,23,8 
-19,-96,30,9 
-19,-96,37,8 
-19,-96,44,9 
-19,-96,51,14 
-19,-96,65,14 
-19,-96,72,9 
-19,-96,79,8 
-19,-96,86,9 
-19,-96,93,11 
-12,-5,-96,14 
-12,-96,23,7 
-12,-96,37,7 
-12,-96,65,13 
-12,-96,79,16 
-5,-96,2,15 
-5,-96,9,11 
-5,-96,16,9 
-5,-96,23,8 
-5,-96,30,9 
-5,-96,37,11 
-5,-96,44,9 
-5,-96,51,8 
-5,-96,58,9 
-5,-96,65,8 
-5,-96,72,9 
-5,-96,79,14 
-5,-96,93,17 
-96,2,9,16 
-96,2,23,10 
-96,2,37,10 
-96,2,65,10 
-96,2,79,10 
-96,2,93,16 
-96,16,9,16 
-96,23,9,12 
-96,37,9,9 
-96,58,9,10 
-96,65,9,12 
-96,86,9,10 
-96,16,23,19 
-96,16,37,10 
-96,16,51,10 
-96,16,65,10 
-96,16,79,10 
-96,16,93,10 
-96,23,30,20 
-96,23,37,12 
-96,23,44,11 
-96,23,51,9 
-96,23,58,8 
-96,23,65,9 
-96,23,72,8 
-96,23,79,12 
-96,23,86,11 
-96,23,93,9 
-96,30,37,19 
-96,30,65,10 
-96,30,79,10 
-96,37,44,20 
-96,37,51,12 
-96,37,58,11 
-96,37,65,9 
-96,37,72,11 
-96,37,79,12 
-96,37,86,8 
-96,37,93,9 
-96,44,51,22 
-96,44,65,10 
-96,44,93,10 
-96,51,58,23 
-96,51,65,15 
-96,51,79,12 
-96,51,86,11 
-96,58,65,25 
-96,58,79,13 
-96,58,93,10 
-96,65,72,26 
-96,65,79,15 
-96,65,86,11 
-96,65,93,12 
-96,72,79,25 
-96,79,86,26 
-96,79,93,15 
-96,86,93,28 
-88,-95,-95,3 
-88,-88,-95,1 
-81,-88,-95,2 
-74,-88,-95,4 
-67,-88,-95,5 
-60,-88,-95,7 
-53,-88,-95,8 
-46,-88,-95,7 
-39,-88,-95,8 
-32,-88,-95,10 
-25,-88,-95,11 
-18,-88,-95,13 
-11,-88,-95,14 
-4,-88,-95,13 
-88,-95,3,15 
-88,-95,10,17 
-88,-95,17,18 
-88,-95,24,17 
-88,-95,31,18 
-88,-95,38,20 
-88,-95,45,21 
-88,-95,52,23 
-88,-95,59,24 
-88,-95,66,23 
-88,-95,73,24 
-88,-95,80,26 
-88,-95,87,27 
-88,-95,94,29 
-74,-81,-95,3 
-60,-81,-95,6 
-46,-81,-95,6 
-32,-81,-95,6 
-18,-81,-95,9 
-4,-81,-95,9 
-81,-95,10,10 
-81,-95,24,10 
-81,-95,38,13 
-81,-95,52,13 
-81,-95,66,13 
-81,-95,80,16 
-81,-95,94,16 
-67,-74,-95,5 
-60,-74,-95,4 
-46,-74,-95,7 
-39,-74,-95,5 
-25,-74,-95,8 
-18,-74,-95,7 
-4,-74,-95,7 
-74,-95,3,9 
-74,-95,17,9 
-74,-95,24,8 
-74,-95,38,11 
-74,-95,45,9 
-74,-95,59,12 
-74,-95,66,11 
-74,-95,80,11 
-74,-95,87,12 
-60,-67,-95,6 
-46,-67,-95,6 
-32,-67,-95,6 
-18,-67,-95,6 
-4,-67,-95,9 
-67,-95,10,7 
-67,-95,24,10 
-67,-95,38,10 
-67,-95,52,10 
-67,-95,66,10 
-67,-95,80,10 
